seconds	hex
0.000805	a5 01 01 21 72 00 00 0f f3 b4 0a 0a 00 1e 00 a5 01 01 23 00 00 00 0c ba 99 80 0d a5 01 01 23 00 1c 00 0c 25 c9 80 0c a5 01 01 23 00 1d 00 0c 8f 98 80 0c
