seconds	hex
0.000749	a5 01 01 23 00 70 00 0c d7 f8 80 0a a5 01 01 23 00 71 00 0c 7d a9 80 0a a5 01 01 21 1a 00 00 0f d8 53 0c 0c 00 1e 01
