seconds	hex
0.000381	a5 01 01 23 00 6d 00 0c f2 d8 80 0a a5 01 01 21 13 00 00 0f c3 e0 0c 0c 00 25 01
4.047494	a5 01 00 21 00 00 00 0c d3 7d 0c 0c
6.039884	a5
6.039963	01 01
6.045684	21 14 00 00 12 fb 37 0c 0c 00 5c 00 00 07 d0
