seconds	hex
0.000782	a5 01 01 21 9a 00 00 24 bf ea 0a 0a 00 02 00 00 0a 28 00 12 03 00 05 04 00 73 00 00 13 00 02 27 00 00 00 4f a5 01 01 23 00 70 00 0c b7 3e 80 0c a5 01 01 23 00 71 00 0c 1d 6f 80 0c a5 01 01 23 00 72 00 0c f3 bd 80 0c
