seconds	hex
0.000316	a5 01 01 23 00 85 00 0c cb f9 80 0a a5 01 01 21 4e 00 00 0f f9 ef 0c 0c 00 11 0b
6.221607	a5 01 01 21
6.227337	4f 00 00 12 8b c4 0c 0c 00 5c 00 00 09 60
6.421386	a5 01 00 21 00 00 00 0c d3 7d 0c
6.426926	0c
