seconds	hex
0.000534	a5 01 01 21 85 00 00 0f f7 23 0a 0a 00 11 0b a5 01 01 23 00 4e 00 0c 74 78 80 0c
6.272082	a5 01 01 23 00 4f
6.272221	00 0c de 29 80 0c
6.515200	a5 01 00 23 00 00 00 12 37 ee 80 0c 02 64 ff ff ff d7
