seconds	hex
0.001273	a5 01 01 23 00 95 00 0c af 65 80 0c a5 01 01 23 00 96 00 0c 41 b7 80 0c
4.061825	a5 01 01 23 00 97 00 0c eb e6 80 0c
8.253185	a5 01 01 21 56 00 00 24 1e 54 0a 0a 00 02 00 00 09 2e 00 12 01 00 05 07 00 73 00 00 13 00 02 27 00 00 00 4a
8.648207	a5 01 01 23 00 98 00 0c 8e 1f 80 0c
8.889717	a5 01 01 23 00 99 00 0c 24 4e 80 0c
9.125429	a5 01 01 23 00 00 00
9.131203	0c ba 99 80 0d
9.366326	a5 01 01 23 00 9a
9.366600	00 0c ca 9c 80 0c
