seconds	hex
0.001087	a5 01 01 23 00 82 00 0c cc eb 80 0c
1.930919	a5 01 01 23 00 83 00 0c 66 ba 80 0c
3.330660	a5 01 01 23 00 84 00 0c 01 6e 80 0c
4.070400	a5 01 01 21 54 00 00 15 34 42 0a 0a 00 05
4.076469	07 00 73 00 00 26 00
4.519824	a5 01 01 23 00 85 00 0c ab 3f 80 0c
19.872735	a5 01 01
19.872868	23 00 86 00 0c 45 ed 80 0c
