seconds	hex
0.000889	a5 01 01 21 82 00 00 12 8c 6a 0c 0c 00 60 00 00 07 6c
1.876575	a5 01 01 21 83 00
1.882726	00 12 e9 48 0c 0c 00 60 00 00 07 d0
3.271449	a5
3.278810	01 01 21 84 00 00 12 99 6c 0c 0c 00 5c 00 00 05 14
4.270263	a5 01 01 23 00 54 00 0c 56 4a 80 0a
4.474094	a5 01 01 21 85 00 00 15 02 57 0c 0c 00 05 07 00 72 00 00 00 64
19.824082	a5 01 01 21 86 00 00 12 04 f9
19.824238	0c 0c 00 03 00 00 08 f2
