seconds	hex
0.000807	a5 01 01 23 00 8d 00 0c c9 d4 80 0a a5 01 01 21 00 00 00 1e f7 f2 0d 0d 00 3d 00 00 00 00 00 41 6a 74 17 12 00 42 6a 74 17 8a a5 01 01 21 62 00 00 0f 09 a1 0c 0c 00 0e 04
