seconds	hex
0.000620	a5 01 00 23 00 00 00 12 27 cf 80 0c 02 64 ff ff ff d6
3.508904	a5 01 01 21 a3 00 00 12 67 f5 0a 0a 00 01 01 00 13 00
4.001503	a5 01 01 23 00 ab 00 0c 6c 23 80 0c
4.241494	a5 01 01 23 00 ac 00 0c 0b f7 80 0c
4.480157	a5 01 01 23 00 ad 00 0c a1 a6 80 0c
