seconds	hex
0.001020	a5 01 01 21 90 00 00 0f c0 5c 0a 0a 00 0e 0b a5 01 01 23 00 68 00 0c b1 49 80 0c a5 01 01 23 00 69 00 0c 1b 18 80 0c
