seconds	hex
0.000832	a5 01 01 21 87 00 00 0f 51 82 0a 0a 00 11 0d a5 01 01 23 00 53 00 0c 51 58 80 0c
0.612213	a5 01 01 23 00 54 00 0c 36 8c 80 0c
