seconds	hex
0.000901	a5 01 01 21 82 00 00 0f c7 80 0a 0a 00 11 03 a5 01 01 23 00 47 00 0c dc 04 80 0c
4.210947	a5 01 01 23 00 00 00 0c ba 99 80 0d
