seconds	hex
3.276555	a5 01 01 23 00 00 00 0c ba 99 80 0d
5.267587	a5 01 01 23 00 c8 00 0c 9b 2d 80 0c
7.276883	a5 01 01 21 5b 00 00 12 d0 60 0a 0a 00 05 01 00 73 00
7.659480	a5 01 01 23 00 c9 00 0c 31 7c 80 0c
11.246758	a5
11.252819	01 01 23 00 ca 00 0c df ae 80 0c
