seconds	hex
1.519193	a5
1.519465	01 01 21 e7 00 00 12 1d
1.525208	09 0c 0c 00 60 00 00 07 08
2.719297	a5 01 01 23 00 62 00 0c 97 21 80 0a
2.919843	a5 01 01 21 e8 00 00 15 a7 41 0c 0c 00 05 07 00 72 00 00 00 64
