seconds	hex
0.000259	a5 01 01 23 00 5f 00 0c ba b5 80 0a a5 01 01 21 da 00 00 15 71 88 0c 0c 00 05 03 00 72 00 00 00 28
7.099801	a5 01 01 21 db 00 00 12 1e 0e 0c 0c 00 03 00 00 08 de
