seconds	hex
0.000702	a5 01 01 23 00 65 00 0c f0 f5 80 0a a5 01 01 21 ef 00 00 1b cf 13 0c 0c 00 02 00 00 09 2e 02 27 00 00 00 4a 00 22 01 a5 01 00 21 00 00 00 0c d3 7d 0c 0c
