seconds	hex
0.001033	a5 01 01 21 a0 00 00 24 60 52 0a 0a 00 02 00 00 0a 28 00 12 02 00 05 02 00 73 00 00 13 00 02 27 00 00 00 4f a5 01 01 23 00 93 00 0c 62 e0 80 0c a5 01 01 23 00 94 00 0c 05 34 80 0c a5 01 01 23 00 95 00 0c af 65 80 0c
3.695973	a5 01 01 23 00 96 00 0c 41 b7 80 0c
9.281123	a5 01 01 23 00 97 00 0c eb e6 80 0c
