seconds	hex
0.000240	a5 01 01 23 00 0b 00 0c 26 81 80 0a a5 01 01 21 1e 00 00 42 c5 44 0c 0c 00 02 00 00 0a 28 00 03 00 00 09 38 00 05 00 00 0c 00 00 0d 00 00 0e 08 00 11 08 00 12 00 00 df 00 00 c9 00 00 17 00 00 1e 01 02 27 00 00 00 4f 01 48 01 00 22 00 a5 01 01 21 1f 00 00 5d 1c 94 0c 0c 00 25 00 00 27 00 00 2d 00 00 35 00 00 5c 00 00 07 d0 00 39 12 02 03 07 08 09 0b 15 17 1c 1f 21 22 23 24 27 28 2a 31 00 5e 00 00 60 00 00 08 34 00 64 00 00 00 00 00 65 00 00 00 00 00 13 00 00 72 00 00 00 00 00 73 01 00 74 06 00 95 00 00 00 00 a5 01 01 21 20 00 00 3f 78 50 0c 0c 00 15 00 00 a4 00 00 bd 00 00 00 00 00 be 00 00 00 00 00 bf 00 00 00 00 00 c0 00 00 00 00 01 47 00 02 21 00 00 06 40 02 22 00 00 0c 1c 02 24 00 02 25 00
7.626489	a5 01 01 21 21 00 00 12 45 90 0c 0c 00 64 00 00 02 1c
