seconds	hex
0.001712	a5 01 01 23 00 8c 00 0c 63 85 80 0a a5 01 01 21 5f 00 00 0f d3 77 0c 0c 00 0e 03
7.889441	a5 01 00 21 00 00 00 0c d3 7d 0c 0c
