seconds	hex
0.000194	a5 01 01 21 cf 00 00 12 72 1f 0c 0c 00 03 00 00 08 e8 a5 01 01 23 00 5c 00 0c 54 67 80 0a a5 01 01 21 d0 00 00 15 85 07 0c 0c 00 05 02 00 72 00 00 00 19
5.724362	a5 01 01 21 d1 00 00 12
5.724534	25
5.724721	99 0c 0c 00 5c 00 00 05 dc
17.688604	a5 01 00
17.688793	21 00 00 00 0c d3 7d 0c 0c
