seconds	hex
0.000268	a5 01 01 23 00 cf 00 0c fc f9 80 0c a5 01 01 21 5c 00 00 12 43 f7 0a 0a 00 05 02 00 73 00 a5 01 01 23 00 d0 00 0c 9d 5a 80 0c
5.775822	a5 01 01 23 00 d1 00 0c 37 0b 80 0c
17.744100	a5 01 00 23 00 00 00 12 77 6a 80 0c 02 64 ff ff ff d3
