seconds	hex
0.003577	a5 01 01 23 00 58 00 0c dd 61 80 0a a5 01 01 21 bd 00 00 18 73 5e 0c 0c 00 02 00 00 09 60 02 27 00 00 00 4b
2.826795	a5 01 00 21 00 00 00 0c d3 7d 0c 0c
